Year,Measure Type,Leading 10 Ranking,Measure,Group,Subgroup,Estimate Type,Estimate,Standard Error,Lower 95% CI,Upper 95% CI,Reliable
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By sex,Male,"Visit rate (per 1,000 people)",12.6,1.3,10.1,15.2,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,0-17 years old,"Visit rate (per 1,000 people)",28.5,4.3,20.2,36.9,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,18-44 years old,"Visit rate (per 1,000 people)",12.3,2.1,8.2,16.3,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,45-64 years old,"Visit rate (per 1,000 people)",7.8,1.4,5.1,10.5,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By age,65+ years old,"Visit rate (per 1,000 people)",8.9,1.6,5.8,12,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",12.2,1.8,8.8,15.7,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",29,5.6,18,40.1,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",14.2,2.8,8.6,19.7,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,Northeast,"Visit rate (per 1,000 people)",13.5,3.5,6.5,20.4,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,Midwest,"Visit rate (per 1,000 people)",13.6,2.5,8.6,18.6,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,South,"Visit rate (per 1,000 people)",15.2,2.9,9.5,20.9,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By region,West,"Visit rate (per 1,000 people)",13.4,2.3,9,17.9,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",6.5,1.2,4.2,8.8,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicare,"Visit rate (per 1,000 people)",10.3,1.6,7.2,13.5,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",38.2,5.2,28,48.4,Yes
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,9,9. Certain infectious and parasitic diseases,By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,Total,All visits,"Visit rate (per 1,000 people)",13.6,1.3,11.1,16,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By sex,Female,"Visit rate (per 1,000 people)",14.7,1.7,11.4,18,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By sex,Male,"Visit rate (per 1,000 people)",12.4,1.3,9.9,14.9,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,0-17 years old,"Visit rate (per 1,000 people)",12.7,2.3,8.2,17.1,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,18-44 years old,"Visit rate (per 1,000 people)",16.1,2,12.3,19.9,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,45-64 years old,"Visit rate (per 1,000 people)",12.5,1.5,9.5,15.5,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By age,65+ years old,"Visit rate (per 1,000 people)",11.1,2,7.2,15.1,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",13.7,1.6,10.6,16.9,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",25,4.2,16.8,33.2,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",11.2,2.3,6.6,15.7,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Northeast,"Visit rate (per 1,000 people)",10.1,1.9,6.4,13.9,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,Midwest,"Visit rate (per 1,000 people)",14.2,2.4,9.5,18.9,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,South,"Visit rate (per 1,000 people)",16.2,2.6,11.1,21.3,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By region,West,"Visit rate (per 1,000 people)",11.3,2,7.5,15.2,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",5.8,0.9,4,7.5,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicare,"Visit rate (per 1,000 people)",12.2,2.3,7.8,16.7,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",28.6,3.9,20.9,36.2,Yes
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",,,,,No
2022,By primary diagnosis,10,10. Diseases of the skin and subcutaneous tissue,By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2016,By reason for visit,0,All reasons,Total,All visits,"Visit rate (per 1,000 people)",457.8,27.7,403.6,512,Yes
2016,By reason for visit,0,All reasons,By sex,Female,"Visit rate (per 1,000 people)",489.6,29.1,432.6,546.5,Yes
2016,By reason for visit,0,All reasons,By sex,Male,"Visit rate (per 1,000 people)",424.6,26.1,373.5,475.7,Yes
2016,By reason for visit,0,All reasons,By age,0-17 years old,"Visit rate (per 1,000 people)",437.3,38.6,361.6,513.1,Yes
2016,By reason for visit,0,All reasons,By age,18-44 years old,"Visit rate (per 1,000 people)",495,30.4,435.5,554.6,Yes
2016,By reason for visit,0,All reasons,By age,45-64 years old,"Visit rate (per 1,000 people)",411.6,25.1,362.3,460.9,Yes
2016,By reason for visit,0,All reasons,By age,65+ years old,"Visit rate (per 1,000 people)",481.9,36.2,411.1,552.8,Yes
2016,By reason for visit,0,All reasons,By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",447.5,28.5,391.6,503.5,Yes
2016,By reason for visit,0,All reasons,By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",788.6,73.6,644.4,932.8,Yes
2016,By reason for visit,0,All reasons,By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",403.7,43.3,318.9,488.6,Yes
2016,By reason for visit,0,All reasons,By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",171.7,22.8,127.1,216.4,Yes
2016,By reason for visit,0,All reasons,By region,Northeast,"Visit rate (per 1,000 people)",441.9,51.3,341.3,542.4,Yes
2016,By reason for visit,0,All reasons,By region,Midwest,"Visit rate (per 1,000 people)",469.4,56.5,358.7,580.1,Yes
2016,By reason for visit,0,All reasons,By region,South,"Visit rate (per 1,000 people)",445.6,44.4,358.5,532.7,Yes
2016,By reason for visit,0,All reasons,By region,West,"Visit rate (per 1,000 people)",478.7,64.8,351.7,605.7,Yes
2016,By reason for visit,0,All reasons,By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",427.7,30.3,368.3,487.1,Yes
2016,By reason for visit,0,All reasons,By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",645,114.8,419.9,870.1,Yes
2016,By reason for visit,0,All reasons,By primary payment source,Private insurance,"Visit rate (per 1,000 people)",210.8,14.1,183.2,238.4,Yes
2016,By reason for visit,0,All reasons,By primary payment source,Medicare,"Visit rate (per 1,000 people)",494.2,35,425.6,562.7,Yes
2016,By reason for visit,0,All reasons,By primary payment source,Medicaid,"Visit rate (per 1,000 people)",946,66.4,815.8,1076.2,Yes
2016,By reason for visit,0,All reasons,By primary payment source,Uninsured,"Visit rate (per 1,000 people)",446.5,54.1,340.4,552.5,Yes
2016,By reason for visit,0,All reasons,By primary payment source,Other,"Visit rate (per 1,000 people)",389.2,56.8,277.9,500.5,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",Total,All visits,"Visit rate (per 1,000 people)",39.4,2.8,34,44.8,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By sex,Female,"Visit rate (per 1,000 people)",51.1,3.6,43.9,58.2,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By sex,Male,"Visit rate (per 1,000 people)",27.2,2.4,22.5,31.8,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By age,0-17 years old,"Visit rate (per 1,000 people)",19.9,2.2,15.6,24.3,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By age,18-44 years old,"Visit rate (per 1,000 people)",55.3,4.7,46.1,64.5,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By age,45-64 years old,"Visit rate (per 1,000 people)",36.5,3.5,29.7,43.3,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By age,65+ years old,"Visit rate (per 1,000 people)",36.7,4.9,27,46.3,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",36.7,2.8,31.2,42.2,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",62.1,6.6,49,75.1,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",43.4,5.8,32,54.8,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",17.8,3.3,11.2,24.4,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By region,Northeast,"Visit rate (per 1,000 people)",39,5.6,28.1,49.9,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By region,Midwest,"Visit rate (per 1,000 people)",35.9,5.1,25.9,46,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By region,South,"Visit rate (per 1,000 people)",35.3,4.2,27,43.6,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By region,West,"Visit rate (per 1,000 people)",49.2,6.9,35.6,62.8,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",39.5,3,33.5,45.4,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",38.8,8.9,21.3,56.4,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By primary payment source,Private insurance,"Visit rate (per 1,000 people)",21.7,1.9,17.9,25.4,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By primary payment source,Medicare,"Visit rate (per 1,000 people)",42.1,4.7,32.9,51.2,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By primary payment source,Medicaid,"Visit rate (per 1,000 people)",84.5,7.7,69.3,99.7,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By primary payment source,Uninsured,"Visit rate (per 1,000 people)",38.7,6.8,25.3,52,Yes
2016,By reason for visit,1,"1. Stomach and abdominal pain, cramps and spasms",By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),Total,All visits,"Visit rate (per 1,000 people)",23.8,2,19.8,27.8,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By sex,Female,"Visit rate (per 1,000 people)",24.9,2.4,20.2,29.6,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By sex,Male,"Visit rate (per 1,000 people)",22.6,2.1,18.5,26.8,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By age,0-17 years old,"Visit rate (per 1,000 people)",4.8,0.9,2.9,6.6,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By age,18-44 years old,"Visit rate (per 1,000 people)",23.7,2.7,18.4,28.9,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By age,45-64 years old,"Visit rate (per 1,000 people)",34.6,3.4,28,41.2,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By age,65+ years old,"Visit rate (per 1,000 people)",34.5,4.2,26.2,42.7,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By race/ethnicity,Non-Hispanic white,"Visit rate (per 1,000 people)",25,2.5,20.2,29.9,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By race/ethnicity,Non-Hispanic black,"Visit rate (per 1,000 people)",40.6,6.1,28.6,52.6,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By race/ethnicity,Hispanic,"Visit rate (per 1,000 people)",15.3,2.1,11.2,19.4,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By race/ethnicity,Non-Hispanic other,"Visit rate (per 1,000 people)",8.7,2.2,4.4,13,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By region,Northeast,"Visit rate (per 1,000 people)",19.7,3.7,12.4,27,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By region,Midwest,"Visit rate (per 1,000 people)",24.4,3.7,17,31.7,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By region,South,"Visit rate (per 1,000 people)",25.5,3.9,17.9,33.2,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By region,West,"Visit rate (per 1,000 people)",23.5,3.9,15.8,31.2,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By metropolitan statistical area (MSA),MSA,"Visit rate (per 1,000 people)",22.1,2.2,17.7,26.4,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By metropolitan statistical area (MSA),Non-MSA,"Visit rate (per 1,000 people)",34.5,6.2,22.3,46.6,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By primary payment source,Private insurance,"Visit rate (per 1,000 people)",11.8,1.1,9.5,14,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By primary payment source,Medicare,"Visit rate (per 1,000 people)",38.7,4.1,30.6,46.7,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By primary payment source,Medicaid,"Visit rate (per 1,000 people)",33.4,3.8,25.8,40.9,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By primary payment source,Uninsured,"Visit rate (per 1,000 people)",22.9,5.6,12,33.8,Yes
2016,By reason for visit,2,2. Chest pain and related symptoms (not referable to body systems),By primary payment source,Other,"Visit rate (per 1,000 people)",,,,,No
2016,By reason for visit,3,3. Cough,Total,All visits,"Visit rate (per 1,000 people)",16.2,1.5,13.2,19.2,Yes
2016,By reason for visit,3,3. Cough,By sex,Female,"Visit rate (per 1,000 people)",16.6,1.7,13.3,19.9,Yes
2016,By reason for visit,3,3. Cough,By sex,Male,"Visit rate (per 1,000 people)",15.7,1.8,12.2,19.3,Yes
2016,By reason for visit,3,3. Cough,By age,0-17 years old,"Visit rate (per 1,000 people)",35,4.6,26,44,Yes
2016,By reason for visit,3,3. Cough,By age,18-44 years old,"Visit rate (per 1,000 people)",11.6,1.4,9,14.3,Yes
2016,By reason for visit,3,3. Cough,By age,45-64 years old,"Visit rate (per 1,000 people)",8.1,1.1,6,10.3,Yes
2016,By reason for visit,3,3. Cough,By age,65+ years old,"Visit rate (per 1,000 people)",12.1,2,8.2,16.1,Yes
